datetime,zone_id,weather,temperature,rain_mm,humidity,traffic_index
2024-01-25 08:00:00,2,Rainy,26.2,0.0,42.0,8.7
2024-01-25 08:00:00,3,Cloudy,30.5,0.0,67.9,8.6
2024-01-25 08:00:00,4,Cloudy,25.6,0.0,50.4,5.4
2024-01-25 08:00:00,5,Clear,29.8,0.0,79.0,4.5
2024-01-25 08:00:00,6,Rainy,24.9,0.0,69.6,4.7
2024-01-25 08:00:00,7,Clear,37.6,0.0,48.4,2.7
2024-01-25 08:00:00,8,Cloudy,26.7,0.0,79.6,6.1
2024-01-25 08:00:00,9,Cloudy,24.0,18.37,54.4,4.7
2024-01-25 08:00:00,10,Rainy,36.7,0.0,64.8,8.4
2024-01-25 09:00:00,1,Rainy,27.0,0.0,62.8,2.4
2024-01-25 09:00:00,2,Clear,35.5,0.0,89.3,6.0
2024-01-25 09:00:00,3,Clear,28.3,0.0,79.2,2.1
2024-01-25 09:00:00,4,Rainy,28.8,0.0,62.3,3.8
2024-01-25 09:00:00,5,Cloudy,22.4,0.0,83.5,6.1
2024-01-25 09:00:00,6,Rainy,31.3,0.0,47.0,3.7
2024-01-25 09:00:00,7,Cloudy,33.4,0.0,87.5,2.9
2024-01-25 09:00:00,8,Rainy,24.9,0.0,41.2,3.8
2024-01-25 09:00:00,9,Rainy,29.7,0.0,46.6,2.2
2024-01-25 09:00:00,10,Cloudy,20.1,14.55,46.7,2.7
2024-01-25 10:00:00,1,Cloudy,30.8,0.01,61.4,8.8
2024-01-25 10:00:00,2,Clear,30.9,15.31,60.2,7.1
2024-01-25 10:00:00,3,Clear,29.7,0.0,73.7,9.0
2024-01-25 10:00:00,4,Cloudy,23.7,0.0,46.5,7.0
2024-01-25 10:00:00,5,Rainy,28.4,0.0,60.6,6.0
2024-01-25 10:00:00,6,Clear,21.6,17.03,49.3,3.1
2024-01-25 10:00:00,7,Cloudy,28.2,4.13,62.7,2.9
2024-01-25 10:00:00,8,Rainy,29.1,0.0,57.9,4.7
2024-01-25 10:00:00,9,Rainy,30.6,15.87,76.4,7.4
2024-01-25 10:00:00,10,Rainy,29.5,0.0,85.9,7.0
2024-01-25 11:00:00,1,Rainy,40.0,2.4,65.5,8.9
2024-01-25 11:00:00,2,Clear,27.9,0.0,63.3,7.0
2024-01-25 11:00:00,3,Clear,38.1,0.0,60.8,8.9
2024-01-25 11:00:00,4,Cloudy,30.4,0.0,62.7,3.0
2024-01-25 11:00:00,5,Rainy,20.7,0.0,67.7,3.7
2024-01-25 11:00:00,6,Rainy,25.0,0.0,51.6,2.1
2024-01-25 11:00:00,7,Cloudy,36.8,0.0,62.5,7.0
2024-01-25 11:00:00,8,Clear,28.7,0.0,77.1,5.3
2024-01-25 11:00:00,9,Clear,30.2,0.0,86.3,4.8
2024-01-25 11:00:00,10,Clear,32.5,16.01,69.7,3.3
2024-01-25 12:00:00,1,Rainy,28.5,0.0,62.7,2.4
2024-01-25 12:00:00,2,Rainy,26.6,0.0,61.1,8.8
2024-01-25 12:00:00,3,Rainy,26.0,0.0,80.0,6.4
2024-01-25 12:00:00,4,Rainy,32.7,0.0,66.2,8.1
2024-01-25 12:00:00,5,Rainy,30.7,5.45,51.8,3.9
2024-01-25 12:00:00,6,Clear,23.8,0.15,44.9,5.0
2024-01-25 12:00:00,7,Rainy,29.6,0.0,59.7,6.2
2024-01-25 12:00:00,8,Cloudy,31.6,0.0,79.9,4.3
2024-01-25 12:00:00,9,Cloudy,31.1,10.42,77.9,5.6
2024-01-25 12:00:00,10,Cloudy,31.6,0.0,50.4,6.3
2024-01-25 13:00:00,1,Rainy,27.5,0.0,59.5,3.6
2024-01-25 13:00:00,2,Cloudy,32.6,15.37,56.9,9.7
2024-01-25 13:00:00,3,Rainy,28.8,0.0,79.1,2.8
2024-01-25 13:00:00,4,Rainy,23.2,0.0,81.4,8.6
2024-01-25 13:00:00,5,Cloudy,27.8,0.0,46.8,3.6
2024-01-25 13:00:00,6,Clear,36.5,0.0,51.6,5.3
2024-01-25 13:00:00,7,Rainy,26.0,0.0,49.1,5.0
2024-01-25 13:00:00,8,Cloudy,31.4,19.81,51.0,8.4
2024-01-25 13:00:00,9,Cloudy,22.9,0.0,68.7,3.5
2024-01-25 13:00:00,10,Rainy,24.4,0.0,77.2,4.8
2024-01-25 14:00:00,1,Rainy,23.5,0.0,75.1,5.7
2024-01-25 14:00:00,2,Rainy,23.9,7.27,56.6,4.8
2024-01-25 14:00:00,3,Clear,27.7,0.0,85.1,6.1
2024-01-25 14:00:00,4,Cloudy,26.7,0.0,56.9,6.6
2024-01-25 14:00:00,5,Clear,27.4,0.0,83.0,7.7
2024-01-25 14:00:00,6,Clear,32.4,0.0,54.5,5.1
2024-01-25 14:00:00,7,Cloudy,28.6,0.0,78.5,6.4
2024-01-25 14:00:00,8,Rainy,24.0,0.0,78.2,7.8
2024-01-25 14:00:00,9,Cloudy,28.9,9.47,68.2,3.2
2024-01-25 14:00:00,10,Clear,31.5,0.0,52.0,6.2
2024-01-25 15:00:00,1,Clear,29.4,0.0,74.3,8.0
2024-01-25 15:00:00,2,Clear,29.4,0.0,54.9,5.1
2024-01-25 15:00:00,3,Cloudy,27.7,0.0,81.0,2.8
2024-01-25 15:00:00,4,Cloudy,21.2,0.0,71.3,4.4
2024-01-25 15:00:00,5,Rainy,33.4,0.0,49.4,7.3
2024-01-25 15:00:00,6,Cloudy,34.2,10.93,53.9,11.4
2024-01-25 15:00:00,7,Cloudy,25.0,10.21,84.2,10.2
2024-01-25 15:00:00,8,Rainy,19.8,0.0,44.1,3.9
2024-01-25 15:00:00,9,Rainy,22.0,0.0,76.9,6.7
2024-01-25 15:00:00,10,Clear,35.2,0.0,61.9,4.3
2024-01-25 16:00:00,1,Rainy,22.2,0.0,85.7,2.0
2024-01-25 16:00:00,2,Clear,27.9,0.0,61.6,8.2
2024-01-25 16:00:00,3,Clear,24.7,0.0,47.4,7.4
2024-01-25 16:00:00,4,Rainy,32.4,0.0,59.0,6.8
2024-01-25 16:00:00,5,Cloudy,32.2,0.0,50.0,4.9
2024-01-25 16:00:00,6,Cloudy,24.2,0.0,46.0,7.2
2024-01-25 16:00:00,7,Clear,22.3,0.0,87.1,8.3
2024-01-25 16:00:00,8,Clear,30.1,0.0,87.2,2.3
2024-01-25 16:00:00,9,Cloudy,27.0,0.0,58.6,4.6
2024-01-25 16:00:00,10,Clear,25.1,0.0,50.9,6.4
2024-01-25 17:00:00,1,Clear,32.7,4.65,66.3,9.5
2024-01-25 17:00:00,2,Clear,23.3,0.0,59.4,6.7
2024-01-25 17:00:00,3,Cloudy,25.9,13.61,54.4,11.1
2024-01-25 17:00:00,4,Rainy,24.5,8.21,49.0,9.3
2024-01-25 17:00:00,5,Rainy,28.8,0.0,57.1,3.2
2024-01-25 17:00:00,6,Rainy,25.2,4.53,65.3,8.0
2024-01-25 17:00:00,7,Clear,27.3,0.0,77.3,4.9
2024-01-25 17:00:00,8,Cloudy,37.1,0.0,85.3,3.4
2024-01-25 17:00:00,9,Clear,27.1,14.72,49.6,4.6
2024-01-25 17:00:00,10,Clear,28.7,0.0,42.0,5.9
2024-01-25 18:00:00,1,Clear,24.4,16.94,42.0,3.7
2024-01-25 18:00:00,2,Clear,36.9,0.0,40.5,8.5
2024-01-25 18:00:00,3,Clear,30.8,0.0,44.2,2.3
2024-01-25 18:00:00,4,Clear,22.0,0.0,85.6,8.4
2024-01-25 18:00:00,5,Clear,29.9,0.0,80.5,3.5
2024-01-25 18:00:00,6,Clear,27.8,0.0,59.1,6.6
2024-01-25 18:00:00,7,Clear,28.8,0.0,43.3,5.5
2024-01-25 18:00:00,8,Clear,33.0,0.0,45.0,7.8
2024-01-25 18:00:00,9,Clear,26.2,0.0,70.5,7.3
2024-01-25 18:00:00,10,Clear,33.2,0.0,61.5,7.5
2024-01-25 19:00:00,1,Cloudy,30.8,0.0,47.0,7.8
2024-01-25 19:00:00,2,Rainy,29.9,14.27,87.1,8.6
2024-01-25 19:00:00,3,Cloudy,27.3,14.85,81.8,5.9
2024-01-25 19:00:00,4,Clear,32.6,0.0,56.0,6.5
2024-01-25 19:00:00,5,Rainy,33.5,0.37,43.2,5.7
2024-01-25 19:00:00,6,Rainy,32.6,12.68,79.8,10.1
2024-01-25 19:00:00,7,Cloudy,33.5,0.0,78.7,6.4
2024-01-25 19:00:00,8,Clear,25.8,0.0,49.5,5.3
2024-01-25 19:00:00,9,Clear,28.6,0.0,59.3,3.1
2024-01-25 19:00:00,10,Rainy,28.0,0.0,65.8,6.4
2024-01-25 20:00:00,1,Cloudy,26.5,0.0,67.4,6.8
2024-01-25 20:00:00,2,Cloudy,28.4,0.0,88.9,8.6
2024-01-25 20:00:00,3,Clear,23.5,11.34,80.5,7.7
2024-01-25 20:00:00,4,Cloudy,22.2,0.0,89.0,5.7
2024-01-25 20:00:00,5,Rainy,28.7,0.0,49.6,4.1
2024-01-25 20:00:00,6,Cloudy,30.8,5.23,60.0,3.9
2024-01-25 20:00:00,7,Cloudy,23.1,0.0,84.7,3.8
2024-01-25 20:00:00,8,Clear,24.3,0.0,59.0,4.5
2024-01-25 20:00:00,9,Clear,28.2,0.0,83.5,7.8
2024-01-25 20:00:00,10,Clear,24.2,0.0,79.6,2.5
2024-01-25 21:00:00,1,Clear,26.4,0.0,59.6,2.4
2024-01-25 21:00:00,2,Cloudy,27.1,0.0,60.5,4.5
2024-01-25 21:00:00,3,Rainy,35.6,0.0,41.2,2.7
2024-01-25 21:00:00,4,Cloudy,28.2,0.0,55.9,8.2
2024-01-25 21:00:00,5,Cloudy,30.0,0.0,63.9,7.9
2024-01-25 21:00:00,6,Cloudy,27.3,0.0,59.1,5.9
2024-01-25 21:00:00,7,Clear,22.0,0.0,74.8,4.4
2024-01-25 21:00:00,8,Clear,24.5,0.0,88.8,3.2
2024-01-25 21:00:00,9,Cloudy,21.6,16.97,42.3,8.9
2024-01-25 21:00:00,10,Clear,27.3,13.58,58.3,6.0
2024-01-25 22:00:00,1,Cloudy,25.9,0.0,71.7,4.1
2024-01-25 22:00:00,2,Cloudy,30.0,4.44,48.1,6.7
2024-01-25 22:00:00,3,Clear,28.2,0.0,44.9,4.9
2024-01-25 22:00:00,4,Clear,29.4,0.0,70.0,8.8
2024-01-25 22:00:00,5,Cloudy,30.1,14.5,63.8,5.4
2024-01-25 22:00:00,6,Clear,24.9,0.0,59.0,4.9
2024-01-25 22:00:00,7,Cloudy,34.9,0.0,72.2,6.9
2024-01-25 22:00:00,8,Cloudy,29.1,0.0,41.1,6.9
2024-01-25 22:00:00,9,Clear,26.6,0.0,74.3,3.6
2024-01-25 22:00:00,10,Clear,18.6,15.41,50.7,3.2
2024-01-25 23:00:00,1,Clear,20.3,0.0,67.5,6.2
2024-01-25 23:00:00,2,Cloudy,26.0,0.0,73.4,3.6
2024-01-25 23:00:00,3,Clear,28.3,4.95,88.0,6.4
2024-01-25 23:00:00,4,Cloudy,29.2,0.48,45.0,10.8
2024-01-25 23:00:00,5,Clear,26.2,2.6,51.5,4.3
2024-01-25 23:00:00,6,Clear,31.6,0.0,82.5,3.3
2024-01-25 23:00:00,7,Clear,27.3,0.0,85.8,5.8
2024-01-25 23:00:00,8,Rainy,26.3,9.69,74.0,5.2
2024-01-25 23:00:00,9,Clear,30.2,0.0,62.2,5.9
2024-01-25 23:00:00,10,Rainy,25.3,0.0,83.6,7.2
2024-01-26 00:00:00,1,Cloudy,24.7,0.0,64.1,2.1
2024-01-26 00:00:00,2,Cloudy,18.8,0.0,46.0,6.5
2024-01-26 00:00:00,3,Clear,28.7,0.0,42.5,8.8
2024-01-26 00:00:00,4,Cloudy,29.9,0.0,85.5,7.6
2024-01-26 00:00:00,5,Clear,25.3,0.0,80.8,4.1
2024-01-26 00:00:00,6,Cloudy,18.3,0.0,67.2,5.1
2024-01-26 00:00:00,7,Clear,32.2,0.0,44.4,2.3
2024-01-26 00:00:00,8,Clear,31.1,0.0,63.3,4.5
2024-01-26 00:00:00,9,Cloudy,30.6,0.0,42.9,4.9
2024-01-26 00:00:00,10,Clear,31.6,16.16,80.0,8.4
2024-01-26 01:00:00,1,Clear,30.2,6.51,45.1,6.5
2024-01-26 01:00:00,2,Cloudy,26.4,0.0,85.7,8.2
2024-01-26 01:00:00,3,Cloudy,29.2,0.0,73.0,2.5
2024-01-26 01:00:00,4,Rainy,25.9,0.0,66.6,3.9
2024-01-26 01:00:00,5,Cloudy,29.3,0.0,71.1,7.2
2024-01-26 01:00:00,6,Rainy,29.7,0.0,44.2,2.2
2024-01-26 01:00:00,7,Cloudy,30.4,0.0,78.2,6.5
2024-01-26 01:00:00,8,Clear,31.1,0.0,81.1,8.9
2024-01-26 01:00:00,9,Clear,23.9,0.0,71.6,3.2
2024-01-26 01:00:00,10,Rainy,29.0,0.0,60.6,5.1
2024-01-26 02:00:00,1,Rainy,31.4,6.98,57.8,3.1
2024-01-26 02:00:00,2,Rainy,19.4,0.0,52.8,6.1
2024-01-26 02:00:00,3,Clear,34.6,14.35,50.8,10.4
2024-01-26 02:00:00,4,Clear,26.9,0.0,68.8,8.7
2024-01-26 02:00:00,5,Clear,30.6,3.61,79.0,8.7
2024-01-26 02:00:00,6,Cloudy,26.9,0.0,64.9,7.6
2024-01-26 02:00:00,7,Rainy,25.9,0.0,84.5,7.3
2024-01-26 02:00:00,8,Rainy,26.0,0.0,60.2,8.1
2024-01-26 02:00:00,9,Cloudy,24.6,0.0,56.8,5.7
2024-01-26 02:00:00,10,Rainy,31.0,0.0,60.1,2.3
2024-01-26 03:00:00,1,Clear,24.6,0.0,80.3,6.6
2024-01-26 03:00:00,2,Rainy,28.7,6.3,43.5,7.7
2024-01-26 03:00:00,3,Rainy,25.2,0.14,42.0,3.0
2024-01-26 03:00:00,4,Clear,30.7,0.0,82.6,8.2
2024-01-26 03:00:00,5,Rainy,27.9,0.0,45.2,7.7
2024-01-26 03:00:00,6,Cloudy,32.0,0.0,58.1,5.7
2024-01-26 03:00:00,7,Rainy,23.5,0.0,48.4,5.8
2024-01-26 03:00:00,8,Cloudy,27.0,0.0,87.9,3.5
2024-01-26 03:00:00,9,Cloudy,22.8,0.0,76.6,7.9
2024-01-26 03:00:00,10,Clear,19.7,0.0,47.3,2.5
2024-01-26 04:00:00,1,Cloudy,20.9,0.0,53.6,8.7
2024-01-26 04:00:00,2,Cloudy,29.2,0.0,45.8,7.5
2024-01-26 04:00:00,3,Clear,28.9,0.0,76.1,8.5
2024-01-26 04:00:00,4,Rainy,30.2,0.0,61.7,7.0
2024-01-26 04:00:00,5,Clear,26.4,0.0,57.7,2.1
2024-01-26 04:00:00,6,Clear,30.4,0.0,41.1,8.9
2024-01-26 04:00:00,7,Cloudy,32.3,10.23,64.4,9.5
2024-01-26 04:00:00,8,Clear,29.3,0.0,82.4,5.5
2024-01-26 04:00:00,9,Rainy,28.5,0.0,60.1,7.7
2024-01-26 04:00:00,10,Cloudy,27.3,0.0,74.2,3.3
2024-01-26 05:00:00,1,Rainy,27.5,0.0,70.2,6.9
2024-01-26 05:00:00,2,Clear,31.1,0.0,64.5,5.8
2024-01-26 05:00:00,3,Cloudy,32.0,19.38,63.3,10.8
2024-01-26 05:00:00,4,Rainy,29.1,0.0,53.4,8.0
2024-01-26 05:00:00,5,Clear,31.7,0.0,80.6,5.7
2024-01-26 05:00:00,6,Rainy,27.1,0.0,60.1,7.2
2024-01-26 05:00:00,7,Rainy,25.2,19.98,42.4,8.6
2024-01-26 05:00:00,8,Rainy,31.9,0.0,59.8,8.1
2024-01-26 05:00:00,9,Rainy,23.4,0.0,78.8,7.0
2024-01-26 05:00:00,10,Rainy,27.0,0.0,51.9,8.7
2024-01-26 06:00:00,1,Clear,24.0,0.0,83.0,7.0
2024-01-26 06:00:00,2,Rainy,27.8,0.0,48.9,5.8
2024-01-26 06:00:00,3,Rainy,20.6,6.0,69.6,5.3
2024-01-26 06:00:00,4,Cloudy,28.7,0.46,63.0,10.8
2024-01-26 06:00:00,5,Rainy,29.0,16.15,73.5,9.8
2024-01-26 06:00:00,6,Clear,30.2,6.38,49.0,4.8
2024-01-26 06:00:00,7,Cloudy,32.5,10.82,46.0,2.8
2024-01-26 06:00:00,8,Cloudy,21.8,0.0,56.7,3.3
2024-01-26 06:00:00,9,Clear,26.9,0.0,85.4,3.2
2024-01-26 06:00:00,10,Clear,22.8,0.0,58.5,6.2
2024-01-26 07:00:00,1,Cloudy,25.7,0.0,66.1,6.7
2024-01-26 07:00:00,2,Cloudy,32.5,0.0,76.8,2.7
2024-01-26 07:00:00,3,Clear,29.6,0.0,51.4,8.8
2024-01-26 07:00:00,4,Cloudy,25.6,7.33,57.5,4.4
2024-01-26 07:00:00,5,Cloudy,26.5,15.52,41.5,10.1
2024-01-26 07:00:00,6,Cloudy,24.7,0.0,49.0,7.7
2024-01-26 07:00:00,7,Clear,31.3,0.21,65.7,4.1
2024-01-26 07:00:00,8,Clear,24.9,0.95,48.9,8.0
2024-01-26 07:00:00,9,Clear,28.9,0.0,56.3,8.0
2024-01-26 07:00:00,10,Clear,21.4,0.0,43.6,8.7
2024-01-26 08:00:00,1,Clear,30.8,0.0,58.1,5.2
2024-01-26 08:00:00,2,Rainy,23.0,0.0,70.8,7.0
2024-01-26 08:00:00,3,Rainy,27.9,0.0,62.9,4.2
2024-01-26 08:00:00,4,Cloudy,28.4,0.0,67.4,4.6
2024-01-26 08:00:00,5,Cloudy,27.2,0.0,86.4,5.1
2024-01-26 08:00:00,6,Cloudy,20.3,4.71,87.3,2.9
2024-01-26 08:00:00,7,Clear,31.9,0.0,54.3,6.3
2024-01-26 08:00:00,8,Rainy,34.3,0.0,41.3,6.9
2024-01-26 08:00:00,9,Clear,22.0,12.18,41.1,4.0
2024-01-26 08:00:00,10,Rainy,30.0,0.0,54.1,2.2
2024-01-26 09:00:00,1,Clear,20.6,0.0,89.7,5.3
2024-01-26 09:00:00,2,Rainy,31.2,0.0,62.2,5.4
2024-01-26 09:00:00,3,Clear,26.7,0.0,45.5,7.4
2024-01-26 09:00:00,4,Rainy,30.3,0.0,48.0,5.0
2024-01-26 09:00:00,5,Rainy,26.5,0.0,56.3,7.3
2024-01-26 09:00:00,6,Cloudy,30.3,0.0,59.3,4.0
2024-01-26 09:00:00,7,Clear,26.3,0.0,57.7,2.5
2024-01-26 09:00:00,8,Clear,30.4,0.0,44.6,6.7
2024-01-26 09:00:00,9,Cloudy,23.7,5.16,61.2,10.2
2024-01-26 09:00:00,10,Rainy,30.8,0.0,79.3,7.8
2024-01-26 10:00:00,1,Rainy,32.7,0.0,75.8,3.5
2024-01-26 10:00:00,2,Rainy,27.8,0.0,65.1,8.8
2024-01-26 10:00:00,3,Rainy,25.6,0.93,79.6,8.4
2024-01-26 10:00:00,4,Clear,28.0,0.0,65.2,5.4
2024-01-26 10:00:00,5,Rainy,22.5,0.0,80.0,7.1
2024-01-26 10:00:00,6,Rainy,26.0,0.0,51.4,4.2
2024-01-26 10:00:00,7,Clear,35.0,0.0,50.4,6.2
2024-01-26 10:00:00,8,Cloudy,23.2,11.29,58.4,9.0
2024-01-26 10:00:00,9,Clear,30.3,16.02,80.1,10.0
2024-01-26 10:00:00,10,Clear,31.4,0.0,72.8,2.7
2024-01-26 11:00:00,1,Clear,25.1,0.0,41.5,2.8
2024-01-26 11:00:00,2,Cloudy,33.1,0.0,50.4,7.3
2024-01-26 11:00:00,3,Rainy,24.1,0.0,89.4,6.8
2024-01-26 11:00:00,4,Cloudy,30.3,0.0,68.1,7.5
2024-01-26 11:00:00,5,Rainy,28.2,0.0,75.8,5.8
2024-01-26 11:00:00,6,Cloudy,32.2,19.89,40.1,10.8
2024-01-26 11:00:00,7,Clear,18.9,0.0,64.2,2.4
2024-01-26 11:00:00,8,Rainy,30.4,18.75,70.0,10.8
2024-01-26 11:00:00,9,Clear,25.8,0.0,49.0,3.5
2024-01-26 11:00:00,10,Clear,34.2,0.0,83.4,4.0
2024-01-26 12:00:00,1,Clear,21.2,0.0,46.1,3.2
2024-01-26 12:00:00,2,Cloudy,29.7,0.0,83.1,8.4
2024-01-26 12:00:00,3,Cloudy,22.4,0.0,72.9,4.5
2024-01-26 12:00:00,4,Rainy,24.4,0.0,65.1,8.9
2024-01-26 12:00:00,5,Clear,26.2,13.29,80.8,7.7
2024-01-26 12:00:00,6,Cloudy,23.9,0.75,82.4,10.0
2024-01-26 12:00:00,7,Clear,24.4,12.71,45.3,9.7
2024-01-26 12:00:00,8,Rainy,26.0,16.74,80.9,9.0
2024-01-26 12:00:00,9,Cloudy,28.3,0.0,61.6,7.6
2024-01-26 12:00:00,10,Cloudy,24.8,0.0,40.7,6.3
2024-01-26 13:00:00,1,Rainy,21.4,0.0,49.2,3.7
2024-01-26 13:00:00,2,Clear,31.1,0.0,45.4,5.9
2024-01-26 13:00:00,3,Rainy,22.3,0.0,82.8,6.1
2024-01-26 13:00:00,4,Clear,27.7,0.0,42.9,2.2
2024-01-26 13:00:00,5,Clear,23.0,0.0,50.0,7.7
2024-01-26 13:00:00,6,Clear,31.8,17.74,77.8,9.7
2024-01-26 13:00:00,7,Cloudy,25.2,19.47,60.6,7.5
2024-01-26 13:00:00,8,Clear,26.5,0.0,79.0,3.4
2024-01-26 13:00:00,9,Clear,27.6,0.0,46.5,8.4
2024-01-26 13:00:00,10,Clear,28.8,0.0,59.6,3.9
2024-01-26 14:00:00,1,Cloudy,31.9,0.0,70.0,6.5
2024-01-26 14:00:00,2,Rainy,25.4,0.0,66.0,2.9
2024-01-26 14:00:00,3,Cloudy,34.3,0.0,50.9,7.1
2024-01-26 14:00:00,4,Cloudy,26.5,0.0,73.9,7.9
2024-01-26 14:00:00,5,Rainy,29.6,0.0,70.2,5.8
2024-01-26 14:00:00,6,Clear,29.4,0.0,73.8,5.5
2024-01-26 14:00:00,7,Cloudy,25.3,0.0,43.5,4.2
2024-01-26 14:00:00,8,Clear,23.7,0.0,75.1,5.6
2024-01-26 14:00:00,9,Clear,25.8,0.0,85.6,2.1
2024-01-26 14:00:00,10,Cloudy,28.8,0.75,84.6,5.3
2024-01-26 15:00:00,1,Cloudy,29.6,17.06,76.5,7.7
2024-01-26 15:00:00,2,Cloudy,27.7,7.55,77.2,3.9
2024-01-26 15:00:00,3,Rainy,26.9,0.0,44.4,6.3
2024-01-26 15:00:00,4,Cloudy,27.6,6.54,78.3,5.1
2024-01-26 15:00:00,5,Clear,30.5,0.0,57.1,3.0
2024-01-26 15:00:00,6,Rainy,30.9,0.0,65.0,4.4
2024-01-26 15:00:00,7,Cloudy,21.5,16.6,81.1,6.9
2024-01-26 15:00:00,8,Clear,26.9,0.0,46.8,4.4
2024-01-26 15:00:00,9,Rainy,24.7,11.3,44.1,5.5
2024-01-26 15:00:00,10,Cloudy,28.5,0.0,67.8,6.6
2024-01-26 16:00:00,1,Cloudy,25.7,0.0,43.2,6.6
2024-01-26 16:00:00,2,Clear,23.5,0.0,68.3,7.8
2024-01-26 16:00:00,3,Cloudy,33.2,0.0,85.8,7.8
2024-01-26 16:00:00,4,Clear,25.0,0.0,57.4,3.5
2024-01-26 16:00:00,5,Cloudy,26.1,16.24,62.8,4.2
2024-01-26 16:00:00,6,Rainy,26.6,0.0,51.1,7.5
2024-01-26 16:00:00,7,Clear,24.9,0.0,55.7,7.0
2024-01-26 16:00:00,8,Rainy,34.9,0.93,51.0,8.5
2024-01-26 16:00:00,9,Cloudy,24.8,0.0,47.8,3.1
2024-01-26 16:00:00,10,Cloudy,25.9,0.0,40.9,3.4
2024-01-26 17:00:00,1,Cloudy,26.6,0.0,83.4,6.9
2024-01-26 17:00:00,2,Clear,22.6,0.0,64.5,6.1
2024-01-26 17:00:00,3,Rainy,26.5,0.0,87.7,2.3
2024-01-26 17:00:00,4,Cloudy,29.6,0.0,53.1,6.8
2024-01-26 17:00:00,5,Clear,20.3,0.0,85.3,8.8
2024-01-26 17:00:00,6,Cloudy,32.2,0.0,70.7,5.4
2024-01-26 17:00:00,7,Clear,26.0,0.0,49.3,5.7
2024-01-26 17:00:00,8,Rainy,30.5,0.0,43.5,9.0
2024-01-26 17:00:00,9,Cloudy,31.0,0.0,78.6,7.9
2024-01-26 17:00:00,10,Rainy,25.2,0.0,82.3,7.7
2024-01-26 18:00:00,1,Clear,24.6,10.29,47.5,5.6
2024-01-26 18:00:00,2,Rainy,33.0,0.0,75.0,6.8
2024-01-26 18:00:00,3,Cloudy,32.9,0.0,76.9,6.9
2024-01-26 18:00:00,4,Rainy,22.5,14.15,74.3,4.7
2024-01-26 18:00:00,5,Cloudy,26.0,3.79,64.6,8.2
2024-01-26 18:00:00,6,Cloudy,25.5,0.0,80.9,7.1
2024-01-26 18:00:00,7,Cloudy,28.6,0.0,52.6,3.9
2024-01-26 18:00:00,8,Clear,31.6,0.0,78.1,8.1
2024-01-26 18:00:00,9,Cloudy,27.4,0.0,47.7,4.8
2024-01-26 18:00:00,10,Rainy,23.4,11.62,85.3,9.9
2024-01-26 19:00:00,1,Cloudy,27.6,0.0,51.9,3.4
2024-01-26 19:00:00,2,Clear,24.2,0.0,78.2,5.7
2024-01-26 19:00:00,3,Clear,30.2,0.18,82.4,4.4
2024-01-26 19:00:00,4,Rainy,27.6,0.0,45.4,5.3
2024-01-26 19:00:00,5,Rainy,27.3,0.0,57.4,6.7
2024-01-26 19:00:00,6,Clear,27.0,0.0,72.1,4.0
2024-01-26 19:00:00,7,Rainy,27.0,0.0,58.1,2.6
2024-01-26 19:00:00,8,Cloudy,38.3,0.0,87.4,2.8
2024-01-26 19:00:00,9,Rainy,32.6,5.49,53.0,8.0
2024-01-26 19:00:00,10,Clear,28.3,0.0,40.7,4.9
2024-01-26 20:00:00,1,Rainy,27.6,0.0,56.2,5.7
2024-01-26 20:00:00,2,Cloudy,30.5,0.0,60.6,4.5
2024-01-26 20:00:00,3,Cloudy,30.2,0.0,51.6,5.7
2024-01-26 20:00:00,4,Cloudy,27.2,0.0,57.5,5.4
2024-01-26 20:00:00,5,Clear,30.0,0.0,83.3,3.3
2024-01-26 20:00:00,6,Cloudy,29.4,0.0,67.4,5.2
2024-01-26 20:00:00,7,Rainy,26.4,0.0,53.9,2.5
2024-01-26 20:00:00,8,Rainy,25.7,0.0,76.8,6.1
2024-01-26 20:00:00,9,Cloudy,27.5,10.03,54.9,10.6
2024-01-26 20:00:00,10,Cloudy,28.5,0.0,89.5,5.2
2024-01-26 21:00:00,1,Rainy,21.3,18.7,42.3,10.1
2024-01-26 21:00:00,2,Cloudy,29.0,1.62,82.7,3.2
2024-01-26 21:00:00,3,Rainy,31.0,0.0,64.3,3.9
2024-01-26 21:00:00,4,Rainy,27.4,0.0,60.0,8.1
2024-01-26 21:00:00,5,Rainy,28.6,0.0,41.3,7.4
2024-01-26 21:00:00,6,Cloudy,25.5,0.0,57.5,3.5
2024-01-26 21:00:00,7,Clear,27.9,0.0,54.6,4.4
2024-01-26 21:00:00,8,Clear,25.9,0.0,79.0,4.1
2024-01-26 21:00:00,9,Clear,24.3,0.0,84.3,4.8
2024-01-26 21:00:00,10,Rainy,34.4,0.0,90.0,6.0
2024-01-26 22:00:00,1,Rainy,21.8,0.0,41.6,3.4
2024-01-26 22:00:00,2,Cloudy,23.8,0.0,57.6,3.5
2024-01-26 22:00:00,3,Cloudy,28.2,0.0,51.5,4.7
2024-01-26 22:00:00,4,Cloudy,26.0,0.0,80.1,5.0
2024-01-26 22:00:00,5,Rainy,27.8,15.76,62.2,3.0
2024-01-26 22:00:00,6,Cloudy,25.8,17.98,43.0,10.3
2024-01-26 22:00:00,7,Rainy,36.8,0.0,77.4,3.1
2024-01-26 22:00:00,8,Clear,30.5,0.0,68.1,5.6
2024-01-26 22:00:00,9,Clear,30.2,0.0,65.3,5.2
