datetime,zone_id,zone_name,vehicle_type,weather,temperature,humidity,traffic_index,hourly_vehicle_count,ride_demand
2024-01-24 18:00:00,1,Indiranagar,Auto,Clear,26.5,88.4,4.8,272,142
2024-01-24 18:00:00,2,Whitefield,Auto,Clear,28.3,49.4,3.0,75,45
2024-01-24 18:00:00,3,Koramangala,Cab,Clear,31.4,42.9,4.0,155,67
2024-01-24 18:00:00,4,MG Road,Cab,Rainy,25.7,74.4,6.9,135,118
2024-01-24 18:00:00,5,Electronic City,Auto,Clear,32.7,64.8,8.9,169,70
2024-01-24 18:00:00,6,Hebbal,Cab,Clear,26.2,50.7,6.7,56,127
2024-01-24 18:00:00,7,BTM Layout,Bike,Cloudy,27.4,74.0,2.2,235,121
2024-01-24 18:00:00,8,Rajajinagar,Cab,Clear,29.4,51.1,4.0,230,58
2024-01-24 18:00:00,9,Marathahalli,Bike,Rainy,28.9,84.1,6.1,162,39
2024-01-24 18:00:00,10,JP Nagar,Auto,Rainy,32.9,76.7,4.3,199,149
2024-01-24 19:00:00,1,Indiranagar,Auto,Cloudy,28.9,89.1,6.0,124,33
2024-01-24 19:00:00,2,Whitefield,Bike,Rainy,29.4,48.1,3.8,259,93
2024-01-24 19:00:00,3,Koramangala,Cab,Clear,27.7,41.9,8.9,257,120
2024-01-24 19:00:00,4,MG Road,Bike,Clear,31.5,42.4,8.0,283,115
2024-01-24 19:00:00,5,Electronic City,Cab,Clear,25.3,47.5,4.5,239,121
2024-01-24 19:00:00,6,Hebbal,Auto,Clear,28.3,40.3,9.0,214,64
2024-01-24 19:00:00,7,BTM Layout,Cab,Rainy,27.3,71.8,8.1,135,90
2024-01-24 19:00:00,8,Rajajinagar,Bike,Rainy,30.5,50.2,5.3,290,109
2024-01-24 19:00:00,9,Marathahalli,Auto,Cloudy,25.5,73.4,3.3,257,84
2024-01-24 19:00:00,10,JP Nagar,Cab,Rainy,26.5,57.4,6.0,95,153
2024-01-24 20:00:00,1,Indiranagar,Cab,Clear,28.4,57.3,6.0,110,138
2024-01-24 20:00:00,2,Whitefield,Bike,Rainy,27.8,42.3,5.7,260,160
2024-01-24 20:00:00,3,Koramangala,Auto,Clear,24.7,70.1,2.6,76,52
2024-01-24 20:00:00,4,MG Road,Cab,Clear,29.7,88.1,4.9,167,132
2024-01-24 20:00:00,5,Electronic City,Bike,Rainy,28.9,41.9,4.0,244,115
2024-01-24 20:00:00,6,Hebbal,Cab,Clear,28.8,49.5,3.1,147,99
2024-01-24 20:00:00,7,BTM Layout,Auto,Rainy,30.2,46.0,4.5,114,153
2024-01-24 20:00:00,8,Rajajinagar,Auto,Cloudy,29.9,52.3,8.6,287,87
2024-01-24 20:00:00,9,Marathahalli,Cab,Clear,32.9,70.1,5.0,268,76
2024-01-24 20:00:00,10,JP Nagar,Bike,Clear,32.6,69.5,6.2,279,30
2024-01-24 21:00:00,1,Indiranagar,Bike,Clear,28.8,43.4,8.3,98,68
2024-01-24 21:00:00,2,Whitefield,Auto,Clear,34.0,76.8,5.0,226,33
2024-01-24 21:00:00,3,Koramangala,Cab,Clear,23.0,85.0,3.9,112,26
2024-01-24 21:00:00,4,MG Road,Cab,Clear,24.2,78.7,8.1,253,45
2024-01-24 21:00:00,5,Electronic City,Auto,Cloudy,22.1,59.7,7.7,196,24
2024-01-24 21:00:00,6,Hebbal,Cab,Rainy,28.4,82.8,7.0,188,64
2024-01-24 21:00:00,7,BTM Layout,Bike,Clear,31.8,76.1,7.3,284,65
2024-01-24 21:00:00,8,Rajajinagar,Auto,Clear,29.3,57.7,6.3,282,51
2024-01-24 21:00:00,9,Marathahalli,Auto,Clear,27.3,43.3,6.4,237,52
2024-01-24 21:00:00,10,JP Nagar,Cab,Clear,27.6,77.1,8.5,144,98
2024-01-24 22:00:00,1,Indiranagar,Bike,Clear,31.8,51.0,4.9,167,25
2024-01-24 22:00:00,2,Whitefield,Auto,Clear,24.3,65.7,4.3,50,96
2024-01-24 22:00:00,3,Koramangala,Auto,Clear,26.6,64.4,8.7,261,21
2024-01-24 22:00:00,4,MG Road,Auto,Clear,32.3,57.6,2.7,225,72
2024-01-24 22:00:00,5,Electronic City,Cab,Cloudy,28.0,58.9,6.5,72,66
2024-01-24 22:00:00,6,Hebbal,Cab,Clear,31.7,57.6,6.9,93,78
2024-01-24 22:00:00,7,BTM Layout,Bike,Clear,24.8,63.7,3.1,63,39
2024-01-24 22:00:00,8,Rajajinagar,Cab,Rainy,30.9,73.3,8.8,94,110
2024-01-24 22:00:00,9,Marathahalli,Bike,Clear,31.6,46.7,2.6,267,27
2024-01-24 22:00:00,10,JP Nagar,Auto,Clear,28.1,64.7,6.1,105,41
2024-01-24 23:00:00,1,Indiranagar,Auto,Cloudy,29.6,79.5,6.6,118,68
2024-01-24 23:00:00,2,Whitefield,Cab,Clear,23.5,86.9,8.0,162,58
2024-01-24 23:00:00,3,Koramangala,Bike,Clear,29.4,67.5,6.5,196,39
2024-01-24 23:00:00,4,MG Road,Cab,Cloudy,30.4,60.4,2.3,123,50
2024-01-24 23:00:00,5,Electronic City,Auto,Clear,28.6,67.1,3.1,271,26
2024-01-24 23:00:00,6,Hebbal,Cab,Clear,31.0,60.4,4.3,252,23
2024-01-24 23:00:00,7,BTM Layout,Auto,Clear,27.1,61.2,7.7,226,50
2024-01-24 23:00:00,8,Rajajinagar,Cab,Clear,24.9,80.6,4.9,109,63
2024-01-24 23:00:00,9,Marathahalli,Bike,Rainy,29.5,43.2,8.1,110,93
2024-01-24 23:00:00,10,JP Nagar,Bike,Clear,31.2,41.9,3.9,189,79
2024-01-25 00:00:00,1,Indiranagar,Auto,Clear,27.9,51.8,4.4,109,77
2024-01-25 00:00:00,2,Whitefield,Auto,Clear,22.6,85.4,5.3,254,29
2024-01-25 00:00:00,3,Koramangala,Bike,Clear,25.0,42.5,3.3,216,76
2024-01-25 00:00:00,4,MG Road,Cab,Clear,27.4,77.4,6.3,220,92
2024-01-25 00:00:00,5,Electronic City,Auto,Clear,20.8,64.4,5.9,94,67
2024-01-25 00:00:00,6,Hebbal,Auto,Clear,26.3,79.0,4.2,253,93
2024-01-25 00:00:00,7,BTM Layout,Auto,Clear,29.6,62.6,2.2,250,55
2024-01-25 00:00:00,8,Rajajinagar,Auto,Clear,32.1,70.5,8.8,76,91
2024-01-25 00:00:00,9,Marathahalli,Bike,Cloudy,27.5,44.6,2.8,286,71
2024-01-25 00:00:00,10,JP Nagar,Bike,Clear,24.0,40.8,2.1,179,97
2024-01-25 01:00:00,1,Indiranagar,Bike,Cloudy,22.3,46.7,5.6,243,50
2024-01-25 01:00:00,2,Whitefield,Bike,Clear,27.1,76.8,5.3,295,31
2024-01-25 01:00:00,3,Koramangala,Auto,Clear,26.9,89.3,4.5,89,48
2024-01-25 01:00:00,4,MG Road,Cab,Clear,27.0,88.6,2.9,122,70
2024-01-25 01:00:00,5,Electronic City,Auto,Clear,29.2,74.8,6.7,178,88
2024-01-25 01:00:00,6,Hebbal,Bike,Cloudy,27.1,40.1,7.5,127,32
2024-01-25 01:00:00,7,BTM Layout,Bike,Rainy,29.1,87.2,4.5,162,42
2024-01-25 01:00:00,8,Rajajinagar,Auto,Clear,30.3,71.8,7.9,262,57
2024-01-25 01:00:00,9,Marathahalli,Cab,Rainy,25.0,53.1,8.0,213,48
2024-01-25 01:00:00,10,JP Nagar,Bike,Clear,25.3,89.7,7.6,245,74
2024-01-25 02:00:00,1,Indiranagar,Bike,Clear,31.5,78.8,8.7,152,47
2024-01-25 02:00:00,2,Whitefield,Cab,Clear,31.7,73.2,2.3,116,81
2024-01-25 02:00:00,3,Koramangala,Bike,Cloudy,25.3,66.0,7.6,131,39
2024-01-25 02:00:00,4,MG Road,Auto,Cloudy,21.1,40.1,7.4,286,62
2024-01-25 02:00:00,5,Electronic City,Cab,Clear,32.2,42.4,6.4,145,58
2024-01-25 02:00:00,6,Hebbal,Auto,Clear,28.8,85.1,5.8,82,23
2024-01-25 02:00:00,7,BTM Layout,Bike,Clear,28.2,81.7,3.6,243,87
2024-01-25 02:00:00,8,Rajajinagar,Bike,Cloudy,20.3,75.7,4.0,118,60
2024-01-25 02:00:00,9,Marathahalli,Auto,Clear,24.2,63.9,6.9,162,64
2024-01-25 02:00:00,10,JP Nagar,Bike,Cloudy,29.2,57.0,5.3,124,33
2024-01-25 03:00:00,1,Indiranagar,Bike,Clear,23.7,76.9,8.9,74,24
2024-01-25 03:00:00,2,Whitefield,Auto,Rainy,25.3,62.5,5.0,229,97
2024-01-25 03:00:00,3,Koramangala,Cab,Rainy,27.8,78.1,8.9,246,43
2024-01-25 03:00:00,4,MG Road,Cab,Clear,26.8,42.5,8.7,167,21
2024-01-25 03:00:00,5,Electronic City,Bike,Cloudy,26.5,86.2,4.1,149,53
2024-01-25 03:00:00,6,Hebbal,Bike,Rainy,29.7,66.3,3.6,287,62
2024-01-25 03:00:00,7,BTM Layout,Bike,Cloudy,30.0,63.2,8.1,129,42
2024-01-25 03:00:00,8,Rajajinagar,Bike,Clear,25.0,60.9,6.9,77,90
2024-01-25 03:00:00,9,Marathahalli,Bike,Clear,31.2,43.0,3.2,121,88
2024-01-25 03:00:00,10,JP Nagar,Bike,Clear,30.0,56.5,8.2,101,22
2024-01-25 04:00:00,1,Indiranagar,Bike,Clear,29.7,62.6,6.4,179,74
2024-01-25 04:00:00,2,Whitefield,Bike,Cloudy,27.1,61.8,4.6,156,46
2024-01-25 04:00:00,3,Koramangala,Cab,Rainy,24.2,50.7,4.7,293,81
2024-01-25 04:00:00,4,MG Road,Cab,Clear,33.5,86.7,2.2,267,47
2024-01-25 04:00:00,5,Electronic City,Auto,Cloudy,26.2,75.8,4.1,278,94
2024-01-25 04:00:00,6,Hebbal,Auto,Clear,30.7,84.1,7.4,221,61
2024-01-25 04:00:00,7,BTM Layout,Bike,Rainy,28.0,45.4,3.9,131,100
2024-01-25 04:00:00,8,Rajajinagar,Cab,Rainy,27.1,76.4,5.0,148,62
2024-01-25 04:00:00,9,Marathahalli,Auto,Cloudy,29.1,84.8,2.9,90,85
2024-01-25 04:00:00,10,JP Nagar,Auto,Clear,27.3,87.7,7.1,154,48
2024-01-25 05:00:00,1,Indiranagar,Auto,Clear,29.8,58.5,3.4,112,22
2024-01-25 05:00:00,2,Whitefield,Cab,Clear,28.1,70.7,5.3,156,51
2024-01-25 05:00:00,3,Koramangala,Bike,Cloudy,30.9,88.1,2.2,278,75
2024-01-25 05:00:00,4,MG Road,Auto,Clear,27.0,82.5,8.1,76,51
2024-01-25 05:00:00,5,Electronic City,Auto,Clear,27.3,60.8,6.7,189,21
2024-01-25 05:00:00,6,Hebbal,Cab,Cloudy,27.6,70.6,8.1,245,31
2024-01-25 05:00:00,7,BTM Layout,Bike,Rainy,27.1,40.7,4.2,282,85
2024-01-25 05:00:00,8,Rajajinagar,Bike,Clear,27.9,60.3,2.8,249,61
2024-01-25 05:00:00,9,Marathahalli,Cab,Clear,29.6,77.6,5.3,109,66
2024-01-25 05:00:00,10,JP Nagar,Auto,Clear,20.4,79.4,7.2,166,20
2024-01-25 06:00:00,1,Indiranagar,Cab,Clear,27.8,46.0,3.7,178,93
2024-01-25 06:00:00,2,Whitefield,Bike,Clear,29.3,74.3,3.8,86,56
2024-01-25 06:00:00,3,Koramangala,Cab,Rainy,31.7,86.5,8.6,296,28
2024-01-25 06:00:00,4,MG Road,Bike,Rainy,26.9,69.5,5.4,87,104
2024-01-25 06:00:00,5,Electronic City,Cab,Rainy,25.0,74.3,9.0,154,72
2024-01-25 06:00:00,6,Hebbal,Cab,Rainy,25.8,67.5,5.7,238,63
2024-01-25 06:00:00,7,BTM Layout,Bike,Cloudy,22.7,64.8,8.8,93,78
2024-01-25 06:00:00,8,Rajajinagar,Auto,Clear,31.4,49.5,4.4,74,66
2024-01-25 06:00:00,9,Marathahalli,Cab,Clear,33.6,69.5,4.9,80,56
2024-01-25 06:00:00,10,JP Nagar,Cab,Clear,27.5,59.6,2.1,199,86
2024-01-25 07:00:00,1,Indiranagar,Auto,Clear,26.2,51.6,2.4,84,78
2024-01-25 07:00:00,2,Whitefield,Bike,Cloudy,26.3,87.1,7.2,92,36
2024-01-25 07:00:00,3,Koramangala,Cab,Clear,28.1,59.7,4.8,287,91
2024-01-25 07:00:00,4,MG Road,Bike,Clear,27.9,42.8,3.5,67,69
2024-01-25 07:00:00,5,Electronic City,Auto,Clear,25.4,85.3,5.2,106,43
2024-01-25 07:00:00,6,Hebbal,Bike,Clear,27.9,88.2,3.1,59,133
2024-01-25 07:00:00,7,BTM Layout,Auto,Clear,26.5,80.9,8.2,279,60
2024-01-25 07:00:00,8,Rajajinagar,Cab,Clear,29.5,69.5,3.5,133,64
2024-01-25 07:00:00,9,Marathahalli,Cab,Clear,25.1,55.1,8.3,134,87
2024-01-25 07:00:00,10,JP Nagar,Bike,Clear,26.0,43.7,3.0,154,94
2024-01-25 08:00:00,1,Indiranagar,Bike,Clear,26.0,53.1,8.4,62,117
2024-01-25 08:00:00,2,Whitefield,Auto,Clear,25.2,59.5,3.8,297,129
2024-01-25 08:00:00,3,Koramangala,Cab,Clear,30.5,67.6,2.8,275,51
2024-01-25 08:00:00,4,MG Road,Auto,Clear,31.1,61.6,2.2,112,123
2024-01-25 08:00:00,5,Electronic City,Cab,Clear,25.9,74.4,6.5,146,78
2024-01-25 08:00:00,6,Hebbal,Cab,Clear,29.6,61.6,8.5,165,34
2024-01-25 08:00:00,7,BTM Layout,Auto,Cloudy,31.1,42.2,3.6,215,123
2024-01-25 08:00:00,8,Rajajinagar,Auto,Clear,26.1,45.5,8.4,155,117
2024-01-25 08:00:00,9,Marathahalli,Bike,Clear,22.7,54.0,7.8,118,97
2024-01-25 08:00:00,10,JP Nagar,Bike,Clear,29.4,46.0,5.3,252,55
2024-01-25 09:00:00,1,Indiranagar,Bike,Clear,27.8,44.5,6.1,184,138
2024-01-25 09:00:00,2,Whitefield,Bike,Rainy,27.9,84.5,7.7,202,104
2024-01-25 09:00:00,3,Koramangala,Bike,Rainy,30.0,41.2,4.5,118,57
2024-01-25 09:00:00,4,MG Road,Bike,Clear,19.6,44.6,6.1,266,46
2024-01-25 09:00:00,5,Electronic City,Auto,Cloudy,23.7,50.9,6.5,215,34
2024-01-25 09:00:00,6,Hebbal,Bike,Rainy,25.4,45.5,4.6,112,108
2024-01-25 09:00:00,7,BTM Layout,Cab,Clear,26.9,41.0,6.6,235,123
2024-01-25 09:00:00,8,Rajajinagar,Bike,Cloudy,32.7,83.4,3.1,74,49
2024-01-25 09:00:00,9,Marathahalli,Bike,Cloudy,24.0,74.9,8.8,127,69
2024-01-25 09:00:00,10,JP Nagar,Cab,Clear,24.2,73.6,7.1,168,58
2024-01-25 10:00:00,1,Indiranagar,Auto,Clear,28.5,71.8,4.5,185,82
2024-01-25 10:00:00,2,Whitefield,Auto,Clear,24.5,89.1,7.6,178,50
2024-01-25 10:00:00,3,Koramangala,Auto,Clear,26.6,57.4,5.4,193,22
2024-01-25 10:00:00,4,MG Road,Cab,Clear,27.9,47.0,5.0,67,70
2024-01-25 10:00:00,5,Electronic City,Cab,Cloudy,28.6,69.1,4.6,248,95
2024-01-25 10:00:00,6,Hebbal,Bike,Clear,29.0,77.3,2.4,226,59
2024-01-25 10:00:00,7,BTM Layout,Auto,Clear,26.6,85.3,2.4,149,43
2024-01-25 10:00:00,8,Rajajinagar,Cab,Clear,33.1,86.8,8.4,204,76
2024-01-25 10:00:00,9,Marathahalli,Cab,Rainy,24.0,79.5,4.5,123,103
2024-01-25 10:00:00,10,JP Nagar,Bike,Clear,32.9,76.7,7.9,167,32
2024-01-25 11:00:00,1,Indiranagar,Cab,Rainy,26.2,51.7,7.4,122,57
2024-01-25 11:00:00,2,Whitefield,Auto,Rainy,30.4,77.9,5.3,197,94
2024-01-25 11:00:00,3,Koramangala,Bike,Cloudy,31.2,73.9,7.5,227,28
2024-01-25 11:00:00,4,MG Road,Cab,Clear,25.9,87.4,8.2,121,98
2024-01-25 11:00:00,5,Electronic City,Cab,Cloudy,31.4,48.8,8.9,188,86
2024-01-25 11:00:00,6,Hebbal,Cab,Cloudy,24.0,84.1,7.9,95,42
2024-01-25 11:00:00,7,BTM Layout,Cab,Cloudy,26.3,50.0,3.1,242,32
2024-01-25 11:00:00,8,Rajajinagar,Cab,Clear,33.3,64.5,5.1,249,71
2024-01-25 11:00:00,9,Marathahalli,Bike,Clear,29.9,74.5,3.0,252,94
2024-01-25 11:00:00,10,JP Nagar,Cab,Clear,31.9,74.3,5.9,88,72
2024-01-25 12:00:00,1,Indiranagar,Auto,Cloudy,25.3,89.4,3.7,191,67
2024-01-25 12:00:00,2,Whitefield,Cab,Cloudy,24.6,86.6,5.1,191,42
2024-01-25 12:00:00,3,Koramangala,Auto,Rainy,29.8,76.4,4.5,118,93
2024-01-25 12:00:00,4,MG Road,Bike,Clear,34.6,44.9,4.4,177,26
2024-01-25 12:00:00,5,Electronic City,Cab,Clear,30.1,59.2,2.4,137,70
2024-01-25 12:00:00,6,Hebbal,Auto,Clear,22.5,74.4,3.8,294,92
2024-01-25 12:00:00,7,BTM Layout,Cab,Clear,25.9,87.8,8.1,215,33
2024-01-25 12:00:00,8,Rajajinagar,Bike,Cloudy,29.3,46.3,2.5,61,32
2024-01-25 12:00:00,9,Marathahalli,Cab,Cloudy,23.4,85.5,8.5,183,94
2024-01-25 12:00:00,10,JP Nagar,Bike,Clear,24.0,81.0,8.3,130,36
2024-01-25 13:00:00,1,Indiranagar,Auto,Clear,30.5,45.3,7.6,150,62
2024-01-25 13:00:00,2,Whitefield,Auto,Clear,26.0,76.4,5.7,99,45
2024-01-25 13:00:00,3,Koramangala,Cab,Clear,32.9,49.8,2.6,105,97
2024-01-25 13:00:00,4,MG Road,Cab,Clear,30.8,42.8,2.7,51,85
2024-01-25 13:00:00,5,Electronic City,Bike,Rainy,33.1,82.3,6.6,125,40
2024-01-25 13:00:00,6,Hebbal,Auto,Clear,30.9,84.6,6.0,111,74
2024-01-25 13:00:00,7,BTM Layout,Bike,Clear,28.2,76.3,6.0,252,84
2024-01-25 13:00:00,8,Rajajinagar,Cab,Cloudy,24.7,77.4,4.5,222,89
2024-01-25 13:00:00,9,Marathahalli,Auto,Clear,27.5,64.7,6.7,256,72
2024-01-25 13:00:00,10,JP Nagar,Cab,Clear,24.3,43.8,6.9,100,93
2024-01-25 14:00:00,1,Indiranagar,Auto,Rainy,28.0,62.3,7.1,165,85
2024-01-25 14:00:00,2,Whitefield,Cab,Rainy,26.1,73.0,8.9,88,90
2024-01-25 14:00:00,3,Koramangala,Bike,Cloudy,26.0,66.0,2.8,67,79
2024-01-25 14:00:00,4,MG Road,Cab,Clear,28.6,85.7,8.4,225,37
2024-01-25 14:00:00,5,Electronic City,Auto,Rainy,31.4,50.1,2.6,192,51
2024-01-25 14:00:00,6,Hebbal,Auto,Clear,29.9,51.9,8.3,118,45
2024-01-25 14:00:00,7,BTM Layout,Bike,Clear,23.9,41.7,2.6,117,77
2024-01-25 14:00:00,8,Rajajinagar,Auto,Clear,30.6,43.7,7.6,177,83
2024-01-25 14:00:00,9,Marathahalli,Cab,Rainy,25.9,60.9,2.5,137,37
2024-01-25 14:00:00,10,JP Nagar,Cab,Clear,24.8,69.7,8.5,82,58
2024-01-25 15:00:00,1,Indiranagar,Auto,Rainy,28.5,74.8,6.2,156,54
2024-01-25 15:00:00,2,Whitefield,Cab,Rainy,30.1,49.5,6.5,53,96
2024-01-25 15:00:00,3,Koramangala,Cab,Clear,26.1,60.9,6.2,255,22
2024-01-25 15:00:00,4,MG Road,Cab,Clear,29.2,80.1,8.2,155,58
2024-01-25 15:00:00,5,Electronic City,Cab,Clear,32.7,72.7,4.3,283,27
2024-01-25 15:00:00,6,Hebbal,Bike,Clear,25.1,88.9,8.2,216,86
2024-01-25 15:00:00,7,BTM Layout,Auto,Clear,32.8,84.0,5.7,120,70
2024-01-25 15:00:00,8,Rajajinagar,Cab,Rainy,28.3,50.7,5.5,133,98
2024-01-25 15:00:00,9,Marathahalli,Auto,Rainy,30.5,72.7,5.6,154,90
2024-01-25 15:00:00,10,JP Nagar,Cab,Clear,31.3,87.8,4.3,93,47
2024-01-25 16:00:00,1,Indiranagar,Cab,Clear,29.1,49.8,7.7,136,52
2024-01-25 16:00:00,2,Whitefield,Bike,Clear,27.8,57.1,3.6,180,65
2024-01-25 16:00:00,3,Koramangala,Cab,Rainy,31.5,47.0,8.1,246,50
2024-01-25 16:00:00,4,MG Road,Bike,Rainy,21.8,47.8,8.4,85,81
2024-01-25 16:00:00,5,Electronic City,Cab,Clear,22.7,69.1,6.2,238,56
2024-01-25 16:00:00,6,Hebbal,Bike,Clear,26.3,72.6,2.9,152,73
2024-01-25 16:00:00,7,BTM Layout,Bike,Clear,29.0,86.6,7.3,287,53
2024-01-25 16:00:00,8,Rajajinagar,Bike,Clear,27.4,79.0,2.6,289,27
2024-01-25 16:00:00,9,Marathahalli,Cab,Rainy,31.3,56.1,5.2,104,60
2024-01-25 16:00:00,10,JP Nagar,Bike,Clear,24.0,55.2,6.4,170,52
2024-01-25 17:00:00,1,Indiranagar,Bike,Clear,28.5,58.5,7.1,84,126
2024-01-25 17:00:00,2,Whitefield,Auto,Clear,27.7,57.7,7.6,61,30
2024-01-25 17:00:00,3,Koramangala,Cab,Clear,27.2,72.6,6.5,146,135
2024-01-25 17:00:00,4,MG Road,Bike,Cloudy,27.6,41.5,3.7,171,118
2024-01-25 17:00:00,5,Electronic City,Bike,Clear,25.5,67.8,8.9,238,33
2024-01-25 17:00:00,6,Hebbal,Bike,Clear,28.0,45.3,2.6,204,33
2024-01-25 17:00:00,7,BTM Layout,Bike,Clear,31.2,57.2,7.1,53,81
2024-01-25 17:00:00,8,Rajajinagar,Bike,Rainy,26.8,55.0,2.7,99,149
2024-01-25 17:00:00,9,Marathahalli,Bike,Cloudy,30.2,79.5,2.4,232,118
2024-01-25 17:00:00,10,JP Nagar,Bike,Clear,25.9,64.8,7.9,299,94
2024-01-25 18:00:00,1,Indiranagar,Auto,Clear,31.8,79.8,5.3,221,93
2024-01-25 18:00:00,2,Whitefield,Bike,Clear,27.5,80.5,6.0,250,114
2024-01-25 18:00:00,3,Koramangala,Auto,Clear,29.1,81.9,2.8,82,55
2024-01-25 18:00:00,4,MG Road,Bike,Clear,26.4,58.0,2.6,57,49
2024-01-25 18:00:00,5,Electronic City,Auto,Cloudy,29.2,59.5,3.3,50,103
2024-01-25 18:00:00,6,Hebbal,Auto,Clear,26.6,48.0,4.3,291,109
2024-01-25 18:00:00,7,BTM Layout,Auto,Clear,23.1,75.8,3.4,172,45
2024-01-25 18:00:00,8,Rajajinagar,Bike,Rainy,24.3,76.2,8.1,66,93
2024-01-25 18:00:00,9,Marathahalli,Bike,Rainy,29.0,48.5,2.4,91,108
2024-01-25 18:00:00,10,JP Nagar,Bike,Clear,29.7,59.6,2.4,177,136
2024-01-25 19:00:00,1,Indiranagar,Auto,Clear,26.1,55.4,4.5,248,141
2024-01-25 19:00:00,2,Whitefield,Auto,Cloudy,29.9,72.1,7.7,124,93
2024-01-25 19:00:00,3,Koramangala,Cab,Clear,30.4,81.9,6.0,283,39
2024-01-25 19:00:00,4,MG Road,Bike,Cloudy,32.7,59.8,7.6,159,100
2024-01-25 19:00:00,5,Electronic City,Cab,Clear,31.7,41.0,7.8,136,94
2024-01-25 19:00:00,6,Hebbal,Bike,Clear,26.6,61.9,2.1,220,36
2024-01-25 19:00:00,7,BTM Layout,Cab,Clear,33.9,63.8,4.0,242,69
2024-01-25 19:00:00,8,Rajajinagar,Cab,Clear,27.1,40.9,2.8,164,61
2024-01-25 19:00:00,9,Marathahalli,Bike,Clear,26.7,87.2,2.6,159,40
2024-01-25 19:00:00,10,JP Nagar,Auto,Rainy,23.1,61.8,6.6,239,102
2024-01-25 20:00:00,1,Indiranagar,Auto,Rainy,27.7,42.1,3.2,81,86
2024-01-25 20:00:00,2,Whitefield,Cab,Clear,28.9,40.5,3.4,162,72
2024-01-25 20:00:00,3,Koramangala,Bike,Clear,27.8,66.5,3.9,215,132
2024-01-25 20:00:00,4,MG Road,Cab,Clear,19.8,77.2,3.9,96,112
2024-01-25 20:00:00,5,Electronic City,Cab,Clear,29.3,70.1,2.7,293,43
2024-01-25 20:00:00,6,Hebbal,Auto,Clear,27.2,82.8,6.4,143,55
2024-01-25 20:00:00,7,BTM Layout,Auto,Rainy,26.1,71.9,2.6,79,61
2024-01-25 20:00:00,8,Rajajinagar,Cab,Rainy,23.9,78.4,7.4,228,118
2024-01-25 20:00:00,9,Marathahalli,Auto,Clear,30.8,76.5,2.0,290,91
2024-01-25 20:00:00,10,JP Nagar,Cab,Cloudy,27.3,65.0,3.5,215,61
2024-01-25 21:00:00,1,Indiranagar,Cab,Clear,25.8,41.3,8.2,146,56
2024-01-25 21:00:00,2,Whitefield,Bike,Clear,25.3,66.2,5.1,225,27
2024-01-25 21:00:00,3,Koramangala,Auto,Clear,29.1,80.5,8.0,298,53
2024-01-25 21:00:00,4,MG Road,Cab,Clear,34.8,78.9,8.7,74,51
2024-01-25 21:00:00,5,Electronic City,Auto,Rainy,21.3,82.4,3.3,291,51
2024-01-25 21:00:00,6,Hebbal,Auto,Clear,28.7,62.4,5.3,122,29
2024-01-25 21:00:00,7,BTM Layout,Bike,Clear,28.0,89.6,6.7,243,21
2024-01-25 21:00:00,8,Rajajinagar,Bike,Rainy,32.7,81.5,5.2,223,115
2024-01-25 21:00:00,9,Marathahalli,Cab,Clear,25.9,60.3,4.5,178,73
2024-01-25 21:00:00,10,JP Nagar,Auto,Cloudy,27.1,57.1,5.5,154,75
2024-01-25 22:00:00,1,Indiranagar,Auto,Cloudy,20.7,80.7,5.7,148,34
2024-01-25 22:00:00,2,Whitefield,Auto,Cloudy,31.4,81.4,5.6,177,88
2024-01-25 22:00:00,3,Koramangala,Auto,Clear,27.8,63.0,2.5,199,47
2024-01-25 22:00:00,4,MG Road,Auto,Clear,30.3,76.0,8.8,119,51
2024-01-25 22:00:00,5,Electronic City,Auto,Rainy,26.6,54.4,4.6,260,36
2024-01-25 22:00:00,6,Hebbal,Bike,Rainy,31.2,65.3,6.5,277,81
2024-01-25 22:00:00,7,BTM Layout,Auto,Clear,31.6,61.5,8.6,80,50
2024-01-25 22:00:00,8,Rajajinagar,Auto,Clear,23.8,77.4,3.3,162,64
2024-01-25 22:00:00,9,Marathahalli,Cab,Clear,26.7,73.9,8.5,50,78
2024-01-25 22:00:00,10,JP Nagar,Cab,Rainy,26.6,42.9,4.1,299,115
2024-01-25 23:00:00,1,Indiranagar,Cab,Clear,28.6,76.0,5.4,290,95
2024-01-25 23:00:00,2,Whitefield,Auto,Cloudy,30.3,55.2,2.0,203,39
2024-01-25 23:00:00,3,Koramangala,Auto,Clear,27.3,48.5,7.5,166,50
2024-01-25 23:00:00,4,MG Road,Bike,Clear,24.8,50.9,7.7,125,97
2024-01-25 23:00:00,5,Electronic City,Auto,Rainy,23.2,44.3,3.0,58,91
2024-01-25 23:00:00,6,Hebbal,Cab,Clear,23.7,59.0,6.3,115,37
2024-01-25 23:00:00,7,BTM Layout,Auto,Clear,25.8,67.7,5.3,127,76
2024-01-25 23:00:00,8,Rajajinagar,Bike,Clear,27.2,48.5,6.1,180,57
2024-01-25 23:00:00,9,Marathahalli,Auto,Clear,26.8,73.4,7.0,242,73
2024-01-25 23:00:00,10,JP Nagar,Auto,Clear,27.3,74.6,3.1,210,56
2024-01-26 00:00:00,1,Indiranagar,Cab,Clear,29.8,72.3,6.0,214,24
2024-01-26 00:00:00,2,Whitefield,Auto,Cloudy,21.8,49.2,3.8,136,92
